e2d021c0d4afd75fb68dd616c3895ff7.gro,35309
e2d021c0d4afd75fb68dd616c3895ff7.pdb,63477
fcb1fd338864984c14de15d3f18eb914_multi.pdb,1507328
fcb1fd338864984c14de15d3f18eb914.pdb,75465
5caf0e0d1b892bc6ddb6bf19134c5b3c.dcd,225076
5caf0e0d1b892bc6ddb6bf19134c5b3c.pdb,75465
5caf0e0d1b892bc6ddb6bf19134c5b3c.dcd,225076
5caf0e0d1b892bc6ddb6bf19134c5b3c.pdb,75465
5caf0e0d1b892bc6ddb6bf19134c5b3c.dcd,225076
5caf0e0d1b892bc6ddb6bf19134c5b3c.pdb,75465
1d94f158c792d790cfe25ee9917e6a15_multi.pdb,1277952
1d94f158c792d790cfe25ee9917e6a15.pdb,63963
fcb1fd338864984c14de15d3f18eb914_multi.pdb,1507328
fcb1fd338864984c14de15d3f18eb914.pdb,75465
5caf0e0d1b892bc6ddb6bf19134c5b3c.dcd,225076
5caf0e0d1b892bc6ddb6bf19134c5b3c.pdb,75465
93144b6ea11ff4e66ec0d3adc75b76b3.dcd,189076
93144b6ea11ff4e66ec0d3adc75b76b3.pdb,63315
b4a07c66febee71b256f45cd83c8a8eb.dcd,190996
b4a07c66febee71b256f45cd83c8a8eb.pdb,63963
3bcaae96b01e85e183ec0fc16cf9a084_multi.pdb,53248
3bcaae96b01e85e183ec0fc16cf9a084.pdb,2808
015d06309fb01e5a61faccfb457ad24c_multi.pdb,225280
015d06309fb01e5a61faccfb457ad24c.pdb,11313
95671ded5c3363ab27b4f45947cc43ef_multi.pdb,16384
95671ded5c3363ab27b4f45947cc43ef.pdb,945
95671ded5c3363ab27b4f45947cc43ef_multi.pdb,16384
95671ded5c3363ab27b4f45947cc43ef.pdb,945
8a4a345eb192a7accf3d83650aea4aae.dcd,77476
8a4a345eb192a7accf3d83650aea4aae.pdb,25650
1d94f158c792d790cfe25ee9917e6a15_multi.pdb,1277952
1d94f158c792d790cfe25ee9917e6a15.pdb,63963
da29531f711d08f1136ba0db618a7d94.dcd,77396
da29531f711d08f1136ba0db618a7d94.pdb,51651
e6b222711ac1bda8549480b6aadfe1af.dcd,4916
e6b222711ac1bda8549480b6aadfe1af.pdb,2727
e3d18c48b8c1ed93eba3133da0eee544.dcd,46916
e3d18c48b8c1ed93eba3133da0eee544.pdb,31077
da29531f711d08f1136ba0db618a7d94.dcd,77396
da29531f711d08f1136ba0db618a7d94.pdb,51651
193eee6b28be828c97210c0172a8332b.dcd,39236
193eee6b28be828c97210c0172a8332b.pdb,25893
a254c296741a3b05a530ae4f9aebdce1.dcd,74036
a254c296741a3b05a530ae4f9aebdce1.pdb,49383
3fccbfcf82f685ef9adbde1da7e1da81.dcd,70196
3fccbfcf82f685ef9adbde1da7e1da81.pdb,46791
deb80e973abc35511aff195a4da7d73b.dcd,62516
deb80e973abc35511aff195a4da7d73b.pdb,41607
59e39d4d1ea9afc5b4d34df844afe185.dcd,40436
59e39d4d1ea9afc5b4d34df844afe185.pdb,26703
c4f577f82e039ea14f04e5a5f2d36f6f.dcd,40436
c4f577f82e039ea14f04e5a5f2d36f6f.pdb,26703
4bf76325d70a20d4fb7bb920a30dd2d6.dcd,40436
4bf76325d70a20d4fb7bb920a30dd2d6.pdb,26703
12a012358477200c3ff9a7ce00ded244.dcd,62516
12a012358477200c3ff9a7ce00ded244.pdb,41607
20745189b0cc551ccaaacd696d8edc4f.dcd,62516
20745189b0cc551ccaaacd696d8edc4f.pdb,41607
4bf76325d70a20d4fb7bb920a30dd2d6.dcd,40436
4bf76325d70a20d4fb7bb920a30dd2d6.pdb,26703
b9e8ce73a1323e119d33250e7d15f25d_multi.pdb,946176
b9e8ce73a1323e119d33250e7d15f25d.pdb,47439
af91257f0d0725c218916dc1ba0df0a0.dcd,142036
af91257f0d0725c218916dc1ba0df0a0.pdb,47439
545483ab7af8d0642cd590f219d0619e.trr,139264
545483ab7af8d0642cd590f219d0619e.pdb,47439
e162dea0a72391ea9ec83a04e6717a8b_multi.pdb,946176
e162dea0a72391ea9ec83a04e6717a8b.pdb,47439
10c29a1fc6a08aa684c7977d1a7005f7.xtc,94208
10c29a1fc6a08aa684c7977d1a7005f7.pdb,102195
109589d8d80c10a344ef4797858b617b_multi.pdb,126976
109589d8d80c10a344ef4797858b617b.pdb,63477
1c97221ba96dac7b4898bad37a0ccad1.dcd,3292276
1c97221ba96dac7b4898bad37a0ccad1.pdb,44037
3fccbfcf82f685ef9adbde1da7e1da81.dcd,70196
3fccbfcf82f685ef9adbde1da7e1da81.pdb,46791
59e39d4d1ea9afc5b4d34df844afe185.dcd,40436
59e39d4d1ea9afc5b4d34df844afe185.pdb,26703
59e39d4d1ea9afc5b4d34df844afe185.dcd,40436
59e39d4d1ea9afc5b4d34df844afe185.pdb,26703
59e39d4d1ea9afc5b4d34df844afe185.dcd,40436
59e39d4d1ea9afc5b4d34df844afe185.pdb,26703
59e39d4d1ea9afc5b4d34df844afe185.dcd,40436
59e39d4d1ea9afc5b4d34df844afe185.pdb,26703
59e39d4d1ea9afc5b4d34df844afe185.dcd,40436
59e39d4d1ea9afc5b4d34df844afe185.pdb,26703
59e39d4d1ea9afc5b4d34df844afe185.dcd,40436
59e39d4d1ea9afc5b4d34df844afe185.pdb,26703
da29531f711d08f1136ba0db618a7d94.dcd,77396
da29531f711d08f1136ba0db618a7d94.pdb,51651
e6b222711ac1bda8549480b6aadfe1af.dcd,4916
e6b222711ac1bda8549480b6aadfe1af.pdb,2727
3b2bbd9f50a04c98b48fb09c5b68cce0,0
3b2bbd9f50a04c98b48fb09c5b68cce0,0
0c26e1e2325360ec7387723bb29e275e,1152
0c26e1e2325360ec7387723bb29e275e.pdb,2403
0c26e1e2325360ec7387723bb29e275e,1152
0c26e1e2325360ec7387723bb29e275e.pdb,2403
0c26e1e2325360ec7387723bb29e275e,3474
0c26e1e2325360ec7387723bb29e275e.pdb,2403
8d77f420cc64ead64804190289d3d131,0
8d77f420cc64ead64804190289d3d131.pdb,216
8d77f420cc64ead64804190289d3d131,0
8d77f420cc64ead64804190289d3d131.pdb,216
8d77f420cc64ead64804190289d3d131,0
8d77f420cc64ead64804190289d3d131.pdb,216
8d77f420cc64ead64804190289d3d131,0
8d77f420cc64ead64804190289d3d131.pdb,216
8d77f420cc64ead64804190289d3d131,0
8d77f420cc64ead64804190289d3d131.pdb,216
f01cef5602b1276ec2914b3c28ae2dea,3474
f01cef5602b1276ec2914b3c28ae2dea.pdb,2403
4d8a3b0c739a85403ba964c51c845d70.dcd,189556
4d8a3b0c739a85403ba964c51c845d70.pdb,63477
4d8a3b0c739a85403ba964c51c845d70.dcd,189556
4d8a3b0c739a85403ba964c51c845d70.pdb,63477
3fccbfcf82f685ef9adbde1da7e1da81.dcd,70196
3fccbfcf82f685ef9adbde1da7e1da81.pdb,46791
4d8a3b0c739a85403ba964c51c845d70.dcd,189556
4d8a3b0c739a85403ba964c51c845d70.pdb,63477
3fccbfcf82f685ef9adbde1da7e1da81.dcd,70196
3fccbfcf82f685ef9adbde1da7e1da81.pdb,46791
4d8a3b0c739a85403ba964c51c845d70.dcd,189556
4d8a3b0c739a85403ba964c51c845d70.pdb,63477
cb33971b44b04715988e64425439ffcc.dcd,154516
cb33971b44b04715988e64425439ffcc.pdb,51651
cb33971b44b04715988e64425439ffcc.dcd,154516
cb33971b44b04715988e64425439ffcc.pdb,51651
cb33971b44b04715988e64425439ffcc.dcd,154516
cb33971b44b04715988e64425439ffcc.pdb,51651
fc6179b5d6bd6139eea981879b91b05c.dcd,55156
fc6179b5d6bd6139eea981879b91b05c.pdb,18117
e9abc8e1994ff82841036d74bd9871ee.xtc,57344
e9abc8e1994ff82841036d74bd9871ee.pdb,61533
0f8dcc0c1eafb4bd51967964f5978efc_multi.pdb,1228800
0f8dcc0c1eafb4bd51967964f5978efc.pdb,61533
c6c7c5c436977632a383583661e93ec0_multi.pdb,122880
c6c7c5c436977632a383583661e93ec0.pdb,61533
1e774dc9ed51956d8358698344566f0a.dcd,18628
1e774dc9ed51956d8358698344566f0a.pdb,61533
7375ff22682ef6edc31e6d5d63ed3a14.dcd,38132
7375ff22682ef6edc31e6d5d63ed3a14.pdb,63477
4d8a3b0c739a85403ba964c51c845d70.dcd,189556
4d8a3b0c739a85403ba964c51c845d70.pdb,63477
4d8a3b0c739a85403ba964c51c845d70.dcd,189556
4d8a3b0c739a85403ba964c51c845d70.pdb,63477
4d8a3b0c739a85403ba964c51c845d70.dcd,189556
4d8a3b0c739a85403ba964c51c845d70.pdb,63477
4d8a3b0c739a85403ba964c51c845d70.dcd,189556
4d8a3b0c739a85403ba964c51c845d70.pdb,63477
4d8a3b0c739a85403ba964c51c845d70.dcd,189556
4d8a3b0c739a85403ba964c51c845d70.pdb,63477
603cdbe24aadaa51fef3d3db7afa5b44.dcd,110356
603cdbe24aadaa51fef3d3db7afa5b44.pdb,36747
70d13e5d7c9d6d99fed5af9fb744ae85.dcd,189556
70d13e5d7c9d6d99fed5af9fb744ae85.pdb,63477
70d13e5d7c9d6d99fed5af9fb744ae85.dcd,189556
70d13e5d7c9d6d99fed5af9fb744ae85.pdb,63477
70d13e5d7c9d6d99fed5af9fb744ae85.dcd,189556
70d13e5d7c9d6d99fed5af9fb744ae85.pdb,63477
70d13e5d7c9d6d99fed5af9fb744ae85.dcd,189556
70d13e5d7c9d6d99fed5af9fb744ae85.pdb,63477
70d13e5d7c9d6d99fed5af9fb744ae85.dcd,189556
70d13e5d7c9d6d99fed5af9fb744ae85.pdb,63477
70d13e5d7c9d6d99fed5af9fb744ae85.dcd,189556
70d13e5d7c9d6d99fed5af9fb744ae85.pdb,63477
5d923ebbe7817910b6173d3e203c81f8.dcd,184756
5d923ebbe7817910b6173d3e203c81f8.pdb,61857
4d263b0e7c2ff625e010b54f1883351e.dcd,408196
4d263b0e7c2ff625e010b54f1883351e.pdb,137268
3fccbfcf82f685ef9adbde1da7e1da81.dcd,70196
3fccbfcf82f685ef9adbde1da7e1da81.pdb,46791
d97a9b452797f1b0bb245e927c89d7a5_multi.pdb,466944
d97a9b452797f1b0bb245e927c89d7a5.pdb,46791
eed474f5101154a4ec2abb3eca7e3331.crd,138858
eed474f5101154a4ec2abb3eca7e3331.pdb,46791
eed474f5101154a4ec2abb3eca7e3331.crd,140198
eed474f5101154a4ec2abb3eca7e3331.pdb,46791
eed474f5101154a4ec2abb3eca7e3331.crd,138285
eed474f5101154a4ec2abb3eca7e3331.pdb,46791
eed474f5101154a4ec2abb3eca7e3331.crd,140007
eed474f5101154a4ec2abb3eca7e3331.pdb,46791
eed474f5101154a4ec2abb3eca7e3331.crd,140007
eed474f5101154a4ec2abb3eca7e3331.pdb,46791
eed474f5101154a4ec2abb3eca7e3331.crd,140003
eed474f5101154a4ec2abb3eca7e3331.pdb,46791
d97a9b452797f1b0bb245e927c89d7a5_multi.pdb,466944
d97a9b452797f1b0bb245e927c89d7a5.pdb,46791
d97a9b452797f1b0bb245e927c89d7a5_multi.pdb,466944
d97a9b452797f1b0bb245e927c89d7a5.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,139264
a8485667a142320e8647fdee7b747604.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,139264
a8485667a142320e8647fdee7b747604.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,139264
a8485667a142320e8647fdee7b747604.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,139264
a8485667a142320e8647fdee7b747604.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,139264
a8485667a142320e8647fdee7b747604.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,278528
a8485667a142320e8647fdee7b747604.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,139264
a8485667a142320e8647fdee7b747604.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,139264
a8485667a142320e8647fdee7b747604.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,139264
a8485667a142320e8647fdee7b747604.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,51651
a8485667a142320e8647fdee7b747604.pdb,46791
a8485667a142320e8647fdee7b747604_multi.pdb,140476
a8485667a142320e8647fdee7b747604.pdb,46791
3fccbfcf82f685ef9adbde1da7e1da81.dcd,70196
3fccbfcf82f685ef9adbde1da7e1da81.pdb,46791
3fccbfcf82f685ef9adbde1da7e1da81.dcd,70196
3fccbfcf82f685ef9adbde1da7e1da81.pdb,46791
3fccbfcf82f685ef9adbde1da7e1da81.dcd,70196
3fccbfcf82f685ef9adbde1da7e1da81.pdb,46791
3fccbfcf82f685ef9adbde1da7e1da81.dcd,70196
3fccbfcf82f685ef9adbde1da7e1da81.pdb,46791
95d885053dbad83c2068cb79c0e97538_multi.pdb,21736
95d885053dbad83c2068cb79c0e97538.pdb,5400
f9ac2e1484a46f2794274a6fab3eff25_multi.pdb,10384
f9ac2e1484a46f2794274a6fab3eff25.pdb,5157
6ee9c63320f2257ba213bcaba8474a89.crd,3050
6ee9c63320f2257ba213bcaba8474a89.pdb,5157
f9ac2e1484a46f2794274a6fab3eff25_multi.pdb,10384
f9ac2e1484a46f2794274a6fab3eff25.pdb,5157
6ee9c63320f2257ba213bcaba8474a89.crd,3050
6ee9c63320f2257ba213bcaba8474a89.pdb,5157
278102404351fbf3979327be488bca64.dcd,304276
278102404351fbf3979327be488bca64.pdb,102195
278102404351fbf3979327be488bca64.dcd,304276
278102404351fbf3979327be488bca64.pdb,102195
278102404351fbf3979327be488bca64.dcd,304276
278102404351fbf3979327be488bca64.pdb,102195
436a17184bb2a037150e664380962acb.dcd,138196
436a17184bb2a037150e664380962acb.pdb,46143
3fccbfcf82f685ef9adbde1da7e1da81.dcd,70196
3fccbfcf82f685ef9adbde1da7e1da81.pdb,46791
eed474f5101154a4ec2abb3eca7e3331.crd,140015
eed474f5101154a4ec2abb3eca7e3331.pdb,46791
eed474f5101154a4ec2abb3eca7e3331.crd,140015
eed474f5101154a4ec2abb3eca7e3331.pdb,46791
2d432f768fb85911ef9ec3af0198c2ba.pdb,15444
2d432f768fb85911ef9ec3af0198c2ba.pdb,15444
2d432f768fb85911ef9ec3af0198c2ba.crd,22965441
2d432f768fb85911ef9ec3af0198c2ba.pdb,15444
2d432f768fb85911ef9ec3af0198c2ba.pdb,15444
2d432f768fb85911ef9ec3af0198c2ba.pdb,15444
2d432f768fb85911ef9ec3af0198c2ba.crd,22965441
7277db20722abad148f73f7ee111707d.pdb,12852
7277db20722abad148f73f7ee111707d.crd,38162401
4f43ab730a04c6b4bcfb926bf06e1903.pdb,5238
4f43ab730a04c6b4bcfb926bf06e1903.crd,36
4f43ab730a04c6b4bcfb926bf06e1903.pdb,5238
4f43ab730a04c6b4bcfb926bf06e1903.pdb,2646
4f43ab730a04c6b4bcfb926bf06e1903.crd,36
4f43ab730a04c6b4bcfb926bf06e1903.pdb,2646
4f43ab730a04c6b4bcfb926bf06e1903.crd,3774279
4f43ab730a04c6b4bcfb926bf06e1903.pdb,2646
4f43ab730a04c6b4bcfb926bf06e1903.crd,3774279
7e1a0ed151fc5a0aee78e9e464b59c17.pdb,2808
7e1a0ed151fc5a0aee78e9e464b59c17.crd,8028428
7e1a0ed151fc5a0aee78e9e464b59c17.pdb,2808
7e1a0ed151fc5a0aee78e9e464b59c17.crd,8028428
92eaa69754f67754b6868cd26eb215fb.crd,30655
92eaa69754f67754b6868cd26eb215fb.pdb,102195
e84c93f1aad6280b3d44b770ad33a333.crd,108051
e84c93f1aad6280b3d44b770ad33a333.pdb,360180
5a183b050d22e44f029dd83f5bd8b9a5.pdb,5319
009441ce74f99b4d154980c5172efb23.pdb,10584
009441ce74f99b4d154980c5172efb23.crd,109738083
009441ce74f99b4d154980c5172efb23.pdb,20790
009441ce74f99b4d154980c5172efb23.crd,123935243
009441ce74f99b4d154980c5172efb23.pdb,20790
009441ce74f99b4d154980c5172efb23.pdb,20790
009441ce74f99b4d154980c5172efb23.pdb,20790
009441ce74f99b4d154980c5172efb23.pdb,20790
009441ce74f99b4d154980c5172efb23.pdb,20790
009441ce74f99b4d154980c5172efb23.crd,123935243
009441ce74f99b4d154980c5172efb23.pdb,20790
009441ce74f99b4d154980c5172efb23.crd,123935243
009441ce74f99b4d154980c5172efb23.pdb,20790
009441ce74f99b4d154980c5172efb23.crd,123935243
009441ce74f99b4d154980c5172efb23.pdb,20790
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.crd,279934037
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.crd,279934037
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.crd,279934037
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.crd,279934037
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.crd,279934037
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
05fbdd61f7c67995431bb8ec3146d5ba.pdb,20871
4d8a3b0c739a85403ba964c51c845d70.dcd,189556
4d8a3b0c739a85403ba964c51c845d70.pdb,63477
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.dcd,45709740
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.dcd,187956
da0918040f8b559d0a23f4a942410253.pdb,20709
da0918040f8b559d0a23f4a942410253.dcd,187956
78e4084419a7f686166e612fa53878af.pdb,20709
78e4084419a7f686166e612fa53878af.dcd,187956
92a89b1a72f62becce34e52f854e6b3e.pdb,20871
92a89b1a72f62becce34e52f854e6b3e.dcd,315476
92a89b1a72f62becce34e52f854e6b3e.pdb,20871
92a89b1a72f62becce34e52f854e6b3e.dcd,315476
92a89b1a72f62becce34e52f854e6b3e.pdb,20871
92a89b1a72f62becce34e52f854e6b3e.dcd,3940276
92a89b1a72f62becce34e52f854e6b3e.pdb,20871
92a89b1a72f62becce34e52f854e6b3e.dcd,788276
92a89b1a72f62becce34e52f854e6b3e.pdb,20871
92a89b1a72f62becce34e52f854e6b3e.dcd,315476
92a89b1a72f62becce34e52f854e6b3e.pdb,20871
92a89b1a72f62becce34e52f854e6b3e.pdb,20871
92a89b1a72f62becce34e52f854e6b3e.dcd,315476
4a254c2e66df774f797ddddd13242591.pdb,20709
4a254c2e66df774f797ddddd13242591.dcd,187956
4a254c2e66df774f797ddddd13242591.pdb,20709
4a254c2e66df774f797ddddd13242591.dcd,187956
4a254c2e66df774f797ddddd13242591.pdb,20709
4a254c2e66df774f797ddddd13242591.dcd,187956
a09cd2b694dcd2f7c0b80095f845873e.pdb,25650
a09cd2b694dcd2f7c0b80095f845873e.dcd,231876
